"sim" "time" "unit" "par_set"
95 2.02501 "mins" "params_EndSize2Carring_growth_1"
96 2.227259 "mins" "params_EndSize2Carring_growth_1"
97 2.739161 "mins" "params_EndSize2Carring_growth_1"
98 2.295312 "mins" "params_EndSize2Carring_growth_1"
99 2.569899 "mins" "params_EndSize2Carring_growth_1"
100 1.760065 "mins" "params_EndSize2Carring_growth_1"
1 1.782513 "mins" "params_EndSize2Carring_passenger"
2 1.772586 "mins" "params_EndSize2Carring_passenger"
3 1.890757 "mins" "params_EndSize2Carring_passenger"
4 1.794128 "mins" "params_EndSize2Carring_passenger"
5 1.76813 "mins" "params_EndSize2Carring_passenger"
6 1.824265 "mins" "params_EndSize2Carring_passenger"
7 1.820722 "mins" "params_EndSize2Carring_passenger"
8 1.814557 "mins" "params_EndSize2Carring_passenger"
9 1.886204 "mins" "params_EndSize2Carring_passenger"
10 1.851627 "mins" "params_EndSize2Carring_passenger"
11 1.810153 "mins" "params_EndSize2Carring_passenger"
12 1.743373 "mins" "params_EndSize2Carring_passenger"
13 1.77959 "mins" "params_EndSize2Carring_passenger"
14 1.812611 "mins" "params_EndSize2Carring_passenger"
15 1.787077 "mins" "params_EndSize2Carring_passenger"
16 1.874952 "mins" "params_EndSize2Carring_passenger"
17 1.702791 "mins" "params_EndSize2Carring_passenger"
18 1.721618 "mins" "params_EndSize2Carring_passenger"
19 1.798438 "mins" "params_EndSize2Carring_passenger"
20 1.816778 "mins" "params_EndSize2Carring_passenger"
21 1.77316 "mins" "params_EndSize2Carring_passenger"
22 1.845712 "mins" "params_EndSize2Carring_passenger"
23 1.690242 "mins" "params_EndSize2Carring_passenger"
24 1.791935 "mins" "params_EndSize2Carring_passenger"
25 1.771366 "mins" "params_EndSize2Carring_passenger"
26 1.81254 "mins" "params_EndSize2Carring_passenger"
27 1.863366 "mins" "params_EndSize2Carring_passenger"
28 1.873791 "mins" "params_EndSize2Carring_passenger"
29 1.719614 "mins" "params_EndSize2Carring_passenger"
30 1.794396 "mins" "params_EndSize2Carring_passenger"
31 1.89871 "mins" "params_EndSize2Carring_passenger"
32 1.702322 "mins" "params_EndSize2Carring_passenger"
33 1.736003 "mins" "params_EndSize2Carring_passenger"
34 1.720996 "mins" "params_EndSize2Carring_passenger"
35 1.815772 "mins" "params_EndSize2Carring_passenger"
36 1.713535 "mins" "params_EndSize2Carring_passenger"
37 1.830395 "mins" "params_EndSize2Carring_passenger"
38 1.965232 "mins" "params_EndSize2Carring_passenger"
39 1.790361 "mins" "params_EndSize2Carring_passenger"
40 1.882714 "mins" "params_EndSize2Carring_passenger"
41 1.716782 "mins" "params_EndSize2Carring_passenger"
42 1.871712 "mins" "params_EndSize2Carring_passenger"
43 1.863804 "mins" "params_EndSize2Carring_passenger"
44 1.744058 "mins" "params_EndSize2Carring_passenger"
45 1.886714 "mins" "params_EndSize2Carring_passenger"
46 1.825391 "mins" "params_EndSize2Carring_passenger"
47 1.832724 "mins" "params_EndSize2Carring_passenger"
48 1.80775 "mins" "params_EndSize2Carring_passenger"
49 1.747214 "mins" "params_EndSize2Carring_passenger"
50 1.74452 "mins" "params_EndSize2Carring_passenger"
51 1.732952 "mins" "params_EndSize2Carring_passenger"
52 1.976202 "mins" "params_EndSize2Carring_passenger"
53 1.957347 "mins" "params_EndSize2Carring_passenger"
54 1.774538 "mins" "params_EndSize2Carring_passenger"
55 1.753801 "mins" "params_EndSize2Carring_passenger"
56 1.697563 "mins" "params_EndSize2Carring_passenger"
57 1.777846 "mins" "params_EndSize2Carring_passenger"
58 1.67539 "mins" "params_EndSize2Carring_passenger"
59 1.954279 "mins" "params_EndSize2Carring_passenger"
60 1.669504 "mins" "params_EndSize2Carring_passenger"
61 1.795877 "mins" "params_EndSize2Carring_passenger"
62 1.967696 "mins" "params_EndSize2Carring_passenger"
63 1.871012 "mins" "params_EndSize2Carring_passenger"
64 1.788172 "mins" "params_EndSize2Carring_passenger"
65 2.016536 "mins" "params_EndSize2Carring_passenger"
66 1.84859 "mins" "params_EndSize2Carring_passenger"
67 1.781993 "mins" "params_EndSize2Carring_passenger"
68 1.832412 "mins" "params_EndSize2Carring_passenger"
69 1.893305 "mins" "params_EndSize2Carring_passenger"
70 1.819998 "mins" "params_EndSize2Carring_passenger"
71 1.782108 "mins" "params_EndSize2Carring_passenger"
72 1.836041 "mins" "params_EndSize2Carring_passenger"
73 1.773475 "mins" "params_EndSize2Carring_passenger"
74 1.832922 "mins" "params_EndSize2Carring_passenger"
75 1.848873 "mins" "params_EndSize2Carring_passenger"
76 1.833524 "mins" "params_EndSize2Carring_passenger"
77 1.840181 "mins" "params_EndSize2Carring_passenger"
78 1.895399 "mins" "params_EndSize2Carring_passenger"
79 1.653228 "mins" "params_EndSize2Carring_passenger"
80 1.679986 "mins" "params_EndSize2Carring_passenger"
81 1.599587 "mins" "params_EndSize2Carring_passenger"
82 1.753459 "mins" "params_EndSize2Carring_passenger"
83 1.790636 "mins" "params_EndSize2Carring_passenger"
84 1.612085 "mins" "params_EndSize2Carring_passenger"
85 1.773437 "mins" "params_EndSize2Carring_passenger"
86 1.71317 "mins" "params_EndSize2Carring_passenger"
87 1.661733 "mins" "params_EndSize2Carring_passenger"
88 1.798845 "mins" "params_EndSize2Carring_passenger"
89 1.706035 "mins" "params_EndSize2Carring_passenger"
90 1.749283 "mins" "params_EndSize2Carring_passenger"
91 1.77036 "mins" "params_EndSize2Carring_passenger"
92 1.832792 "mins" "params_EndSize2Carring_passenger"
93 1.807033 "mins" "params_EndSize2Carring_passenger"
94 1.676597 "mins" "params_EndSize2Carring_passenger"
95 1.644515 "mins" "params_EndSize2Carring_passenger"
96 1.725771 "mins" "params_EndSize2Carring_passenger"
97 1.666385 "mins" "params_EndSize2Carring_passenger"
98 1.736968 "mins" "params_EndSize2Carring_passenger"
99 1.75434 "mins" "params_EndSize2Carring_passenger"
100 1.714062 "mins" "params_EndSize2Carring_passenger"
1 2.202021 "mins" "params_EndSize2Carring_space_1e+06"
2 1.986767 "mins" "params_EndSize2Carring_space_1e+06"
3 2.079309 "mins" "params_EndSize2Carring_space_1e+06"
4 2.359566 "mins" "params_EndSize2Carring_space_1e+06"
5 2.113467 "mins" "params_EndSize2Carring_space_1e+06"
6 2.468902 "mins" "params_EndSize2Carring_space_1e+06"
7 2.064886 "mins" "params_EndSize2Carring_space_1e+06"
8 2.26243 "mins" "params_EndSize2Carring_space_1e+06"
9 2.01124 "mins" "params_EndSize2Carring_space_1e+06"
10 1.891041 "mins" "params_EndSize2Carring_space_1e+06"
11 2.067301 "mins" "params_EndSize2Carring_space_1e+06"
12 2.653913 "mins" "params_EndSize2Carring_space_1e+06"
13 2.145637 "mins" "params_EndSize2Carring_space_1e+06"
14 2.224983 "mins" "params_EndSize2Carring_space_1e+06"
15 1.799262 "mins" "params_EndSize2Carring_space_1e+06"
16 2.171992 "mins" "params_EndSize2Carring_space_1e+06"
17 2.033002 "mins" "params_EndSize2Carring_space_1e+06"
18 2.150925 "mins" "params_EndSize2Carring_space_1e+06"
19 2.189947 "mins" "params_EndSize2Carring_space_1e+06"
20 2.270173 "mins" "params_EndSize2Carring_space_1e+06"
21 2.257495 "mins" "params_EndSize2Carring_space_1e+06"
22 2.039681 "mins" "params_EndSize2Carring_space_1e+06"
23 2.280036 "mins" "params_EndSize2Carring_space_1e+06"
24 1.965508 "mins" "params_EndSize2Carring_space_1e+06"
25 2.205962 "mins" "params_EndSize2Carring_space_1e+06"
26 2.087493 "mins" "params_EndSize2Carring_space_1e+06"
27 1.566223 "mins" "params_EndSize2Carring_space_1e+06"
28 1.980116 "mins" "params_EndSize2Carring_space_1e+06"
29 2.023582 "mins" "params_EndSize2Carring_space_1e+06"
30 2.240548 "mins" "params_EndSize2Carring_space_1e+06"
31 2.136099 "mins" "params_EndSize2Carring_space_1e+06"
32 2.133753 "mins" "params_EndSize2Carring_space_1e+06"
33 1.982709 "mins" "params_EndSize2Carring_space_1e+06"
34 2.252228 "mins" "params_EndSize2Carring_space_1e+06"
35 2.202123 "mins" "params_EndSize2Carring_space_1e+06"
36 2.319143 "mins" "params_EndSize2Carring_space_1e+06"
37 2.119353 "mins" "params_EndSize2Carring_space_1e+06"
38 1.302051 "mins" "params_EndSize2Carring_space_1e+06"
39 2.119106 "mins" "params_EndSize2Carring_space_1e+06"
40 2.524686 "mins" "params_EndSize2Carring_space_1e+06"
41 2.034626 "mins" "params_EndSize2Carring_space_1e+06"
42 2.15201 "mins" "params_EndSize2Carring_space_1e+06"
43 2.223987 "mins" "params_EndSize2Carring_space_1e+06"
44 2.310969 "mins" "params_EndSize2Carring_space_1e+06"
45 1.988603 "mins" "params_EndSize2Carring_space_1e+06"
46 2.393338 "mins" "params_EndSize2Carring_space_1e+06"
47 2.289186 "mins" "params_EndSize2Carring_space_1e+06"
48 1.777168 "mins" "params_EndSize2Carring_space_1e+06"
49 2.218641 "mins" "params_EndSize2Carring_space_1e+06"
50 2.2299 "mins" "params_EndSize2Carring_space_1e+06"
51 2.251769 "mins" "params_EndSize2Carring_space_1e+06"
52 2.465981 "mins" "params_EndSize2Carring_space_1e+06"
53 2.284485 "mins" "params_EndSize2Carring_space_1e+06"
54 2.40704 "mins" "params_EndSize2Carring_space_1e+06"
55 2.564304 "mins" "params_EndSize2Carring_space_1e+06"
56 2.351885 "mins" "params_EndSize2Carring_space_1e+06"
57 2.216373 "mins" "params_EndSize2Carring_space_1e+06"
58 2.183828 "mins" "params_EndSize2Carring_space_1e+06"
59 2.214086 "mins" "params_EndSize2Carring_space_1e+06"
60 2.249484 "mins" "params_EndSize2Carring_space_1e+06"
61 1.921181 "mins" "params_EndSize2Carring_space_1e+06"
62 2.313476 "mins" "params_EndSize2Carring_space_1e+06"
63 2.386242 "mins" "params_EndSize2Carring_space_1e+06"
64 2.292649 "mins" "params_EndSize2Carring_space_1e+06"
65 2.217709 "mins" "params_EndSize2Carring_space_1e+06"
66 1.865732 "mins" "params_EndSize2Carring_space_1e+06"
67 2.198349 "mins" "params_EndSize2Carring_space_1e+06"
68 1.979837 "mins" "params_EndSize2Carring_space_1e+06"
69 2.11475 "mins" "params_EndSize2Carring_space_1e+06"
70 2.252277 "mins" "params_EndSize2Carring_space_1e+06"
71 2.522076 "mins" "params_EndSize2Carring_space_1e+06"
72 2.092849 "mins" "params_EndSize2Carring_space_1e+06"
73 2.679529 "mins" "params_EndSize2Carring_space_1e+06"
74 2.163063 "mins" "params_EndSize2Carring_space_1e+06"
75 2.144796 "mins" "params_EndSize2Carring_space_1e+06"
76 2.214953 "mins" "params_EndSize2Carring_space_1e+06"
77 1.895058 "mins" "params_EndSize2Carring_space_1e+06"
78 2.075849 "mins" "params_EndSize2Carring_space_1e+06"
79 2.03668 "mins" "params_EndSize2Carring_space_1e+06"
80 2.049907 "mins" "params_EndSize2Carring_space_1e+06"
81 1.872079 "mins" "params_EndSize2Carring_space_1e+06"
82 2.360718 "mins" "params_EndSize2Carring_space_1e+06"
83 2.32663 "mins" "params_EndSize2Carring_space_1e+06"
84 2.152153 "mins" "params_EndSize2Carring_space_1e+06"
85 1.830122 "mins" "params_EndSize2Carring_space_1e+06"
86 1.921988 "mins" "params_EndSize2Carring_space_1e+06"
87 1.953919 "mins" "params_EndSize2Carring_space_1e+06"
88 1.760846 "mins" "params_EndSize2Carring_space_1e+06"
89 2.145696 "mins" "params_EndSize2Carring_space_1e+06"
90 1.923681 "mins" "params_EndSize2Carring_space_1e+06"
91 1.802021 "mins" "params_EndSize2Carring_space_1e+06"
92 1.899076 "mins" "params_EndSize2Carring_space_1e+06"
93 2.132426 "mins" "params_EndSize2Carring_space_1e+06"
94 1.617589 "mins" "params_EndSize2Carring_space_1e+06"
95 1.922057 "mins" "params_EndSize2Carring_space_1e+06"
96 1.717795 "mins" "params_EndSize2Carring_space_1e+06"
97 1.674616 "mins" "params_EndSize2Carring_space_1e+06"
98 1.921727 "mins" "params_EndSize2Carring_space_1e+06"
99 1.886376 "mins" "params_EndSize2Carring_space_1e+06"
100 1.991167 "mins" "params_EndSize2Carring_space_1e+06"
1 0.7716635 "mins" "params_EndSize2Carring_space_1e+07"
2 0.6901066 "mins" "params_EndSize2Carring_space_1e+07"
3 0.7109861 "mins" "params_EndSize2Carring_space_1e+07"
4 0.8337984 "mins" "params_EndSize2Carring_space_1e+07"
5 0.6741647 "mins" "params_EndSize2Carring_space_1e+07"
6 0.7388227 "mins" "params_EndSize2Carring_space_1e+07"
7 0.7415046 "mins" "params_EndSize2Carring_space_1e+07"
8 0.7670507 "mins" "params_EndSize2Carring_space_1e+07"
9 0.8159737 "mins" "params_EndSize2Carring_space_1e+07"
10 0.8570886 "mins" "params_EndSize2Carring_space_1e+07"
11 0.8236446 "mins" "params_EndSize2Carring_space_1e+07"
12 0.6999909 "mins" "params_EndSize2Carring_space_1e+07"
13 0.8514535 "mins" "params_EndSize2Carring_space_1e+07"
14 0.768919 "mins" "params_EndSize2Carring_space_1e+07"
15 0.7470317 "mins" "params_EndSize2Carring_space_1e+07"
16 0.6865138 "mins" "params_EndSize2Carring_space_1e+07"
17 0.6987976 "mins" "params_EndSize2Carring_space_1e+07"
18 0.7429594 "mins" "params_EndSize2Carring_space_1e+07"
19 0.7623104 "mins" "params_EndSize2Carring_space_1e+07"
20 0.7350872 "mins" "params_EndSize2Carring_space_1e+07"
21 0.700417 "mins" "params_EndSize2Carring_space_1e+07"
22 0.8352022 "mins" "params_EndSize2Carring_space_1e+07"
23 0.7220055 "mins" "params_EndSize2Carring_space_1e+07"
24 0.7528456 "mins" "params_EndSize2Carring_space_1e+07"
25 0.7677355 "mins" "params_EndSize2Carring_space_1e+07"
26 0.7526609 "mins" "params_EndSize2Carring_space_1e+07"
27 0.7046708 "mins" "params_EndSize2Carring_space_1e+07"
28 0.616139 "mins" "params_EndSize2Carring_space_1e+07"
29 0.7446738 "mins" "params_EndSize2Carring_space_1e+07"
30 0.6920762 "mins" "params_EndSize2Carring_space_1e+07"
31 0.8482662 "mins" "params_EndSize2Carring_space_1e+07"
32 0.7779961 "mins" "params_EndSize2Carring_space_1e+07"
33 0.7231206 "mins" "params_EndSize2Carring_space_1e+07"
34 0.7055295 "mins" "params_EndSize2Carring_space_1e+07"
35 0.7081904 "mins" "params_EndSize2Carring_space_1e+07"
36 0.6873818 "mins" "params_EndSize2Carring_space_1e+07"
37 0.7467264 "mins" "params_EndSize2Carring_space_1e+07"
38 0.7857746 "mins" "params_EndSize2Carring_space_1e+07"
39 0.7698821 "mins" "params_EndSize2Carring_space_1e+07"
40 0.5638581 "mins" "params_EndSize2Carring_space_1e+07"
41 0.660562 "mins" "params_EndSize2Carring_space_1e+07"
42 0.4470344 "mins" "params_EndSize2Carring_space_1e+07"
43 0.609745 "mins" "params_EndSize2Carring_space_1e+07"
44 0.7154594 "mins" "params_EndSize2Carring_space_1e+07"
45 0.6434859 "mins" "params_EndSize2Carring_space_1e+07"
46 0.8098095 "mins" "params_EndSize2Carring_space_1e+07"
47 0.7317912 "mins" "params_EndSize2Carring_space_1e+07"
48 0.7511981 "mins" "params_EndSize2Carring_space_1e+07"
49 0.7792329 "mins" "params_EndSize2Carring_space_1e+07"
50 0.7098781 "mins" "params_EndSize2Carring_space_1e+07"
51 0.7930937 "mins" "params_EndSize2Carring_space_1e+07"
52 0.7090187 "mins" "params_EndSize2Carring_space_1e+07"
53 0.7370241 "mins" "params_EndSize2Carring_space_1e+07"
54 0.7325112 "mins" "params_EndSize2Carring_space_1e+07"
55 0.6787231 "mins" "params_EndSize2Carring_space_1e+07"
56 0.8076973 "mins" "params_EndSize2Carring_space_1e+07"
57 0.6701065 "mins" "params_EndSize2Carring_space_1e+07"
58 0.6411312 "mins" "params_EndSize2Carring_space_1e+07"
59 0.7569793 "mins" "params_EndSize2Carring_space_1e+07"
60 0.7611308 "mins" "params_EndSize2Carring_space_1e+07"
61 0.7782857 "mins" "params_EndSize2Carring_space_1e+07"
62 0.7859269 "mins" "params_EndSize2Carring_space_1e+07"
63 0.7575184 "mins" "params_EndSize2Carring_space_1e+07"
64 0.6528844 "mins" "params_EndSize2Carring_space_1e+07"
65 0.781047 "mins" "params_EndSize2Carring_space_1e+07"
66 0.6938428 "mins" "params_EndSize2Carring_space_1e+07"
67 0.7243065 "mins" "params_EndSize2Carring_space_1e+07"
68 0.8501563 "mins" "params_EndSize2Carring_space_1e+07"
69 0.5658449 "mins" "params_EndSize2Carring_space_1e+07"
70 0.7625468 "mins" "params_EndSize2Carring_space_1e+07"
71 0.7167134 "mins" "params_EndSize2Carring_space_1e+07"
72 0.8201021 "mins" "params_EndSize2Carring_space_1e+07"
73 0.7885215 "mins" "params_EndSize2Carring_space_1e+07"
74 0.7122817 "mins" "params_EndSize2Carring_space_1e+07"
75 0.8842419 "mins" "params_EndSize2Carring_space_1e+07"
76 0.7731531 "mins" "params_EndSize2Carring_space_1e+07"
77 0.6938598 "mins" "params_EndSize2Carring_space_1e+07"
78 0.8517639 "mins" "params_EndSize2Carring_space_1e+07"
79 0.7405041 "mins" "params_EndSize2Carring_space_1e+07"
80 0.7101406 "mins" "params_EndSize2Carring_space_1e+07"
81 0.8177902 "mins" "params_EndSize2Carring_space_1e+07"
82 0.7418953 "mins" "params_EndSize2Carring_space_1e+07"
83 0.7336648 "mins" "params_EndSize2Carring_space_1e+07"
84 0.735262 "mins" "params_EndSize2Carring_space_1e+07"
85 0.7522616 "mins" "params_EndSize2Carring_space_1e+07"
86 0.7348135 "mins" "params_EndSize2Carring_space_1e+07"
87 0.7616852 "mins" "params_EndSize2Carring_space_1e+07"
88 0.7892474 "mins" "params_EndSize2Carring_space_1e+07"
89 0.6914114 "mins" "params_EndSize2Carring_space_1e+07"
90 0.772126 "mins" "params_EndSize2Carring_space_1e+07"
91 0.7149609 "mins" "params_EndSize2Carring_space_1e+07"
92 0.7011279 "mins" "params_EndSize2Carring_space_1e+07"
93 0.7962235 "mins" "params_EndSize2Carring_space_1e+07"
94 0.709368 "mins" "params_EndSize2Carring_space_1e+07"
95 0.7321042 "mins" "params_EndSize2Carring_space_1e+07"
96 0.6817497 "mins" "params_EndSize2Carring_space_1e+07"
97 0.7301298 "mins" "params_EndSize2Carring_space_1e+07"
98 0.7554299 "mins" "params_EndSize2Carring_space_1e+07"
99 0.7576525 "mins" "params_EndSize2Carring_space_1e+07"
100 0.7850425 "mins" "params_EndSize2Carring_space_1e+07"
1 0.9356922 "mins" "params_EndSize2Carring_space_2e+06"
2 0.8256475 "mins" "params_EndSize2Carring_space_2e+06"
3 0.9636471 "mins" "params_EndSize2Carring_space_2e+06"
4 0.9995042 "mins" "params_EndSize2Carring_space_2e+06"
5 1.218056 "mins" "params_EndSize2Carring_space_2e+06"
6 0.8687668 "mins" "params_EndSize2Carring_space_2e+06"
7 1.005108 "mins" "params_EndSize2Carring_space_2e+06"
8 1.15791 "mins" "params_EndSize2Carring_space_2e+06"
9 1.10359 "mins" "params_EndSize2Carring_space_2e+06"
10 1.011181 "mins" "params_EndSize2Carring_space_2e+06"
11 0.9321263 "mins" "params_EndSize2Carring_space_2e+06"
12 1.027077 "mins" "params_EndSize2Carring_space_2e+06"
13 0.9593864 "mins" "params_EndSize2Carring_space_2e+06"
14 1.116531 "mins" "params_EndSize2Carring_space_2e+06"
15 0.83301 "mins" "params_EndSize2Carring_space_2e+06"
16 0.930933 "mins" "params_EndSize2Carring_space_2e+06"
17 1.037431 "mins" "params_EndSize2Carring_space_2e+06"
18 0.8134321 "mins" "params_EndSize2Carring_space_2e+06"
19 0.932222 "mins" "params_EndSize2Carring_space_2e+06"
20 0.927614 "mins" "params_EndSize2Carring_space_2e+06"
21 0.942313 "mins" "params_EndSize2Carring_space_2e+06"
22 0.9573446 "mins" "params_EndSize2Carring_space_2e+06"
23 0.9889269 "mins" "params_EndSize2Carring_space_2e+06"
24 0.9113996 "mins" "params_EndSize2Carring_space_2e+06"
25 1.024347 "mins" "params_EndSize2Carring_space_2e+06"
26 0.8526393 "mins" "params_EndSize2Carring_space_2e+06"
27 0.9439896 "mins" "params_EndSize2Carring_space_2e+06"
28 0.9508189 "mins" "params_EndSize2Carring_space_2e+06"
29 1.11892 "mins" "params_EndSize2Carring_space_2e+06"
30 0.9373892 "mins" "params_EndSize2Carring_space_2e+06"
31 0.960938 "mins" "params_EndSize2Carring_space_2e+06"
32 0.9742316 "mins" "params_EndSize2Carring_space_2e+06"
33 0.9253767 "mins" "params_EndSize2Carring_space_2e+06"
34 1.138211 "mins" "params_EndSize2Carring_space_2e+06"
35 0.7277755 "mins" "params_EndSize2Carring_space_2e+06"
36 0.9154712 "mins" "params_EndSize2Carring_space_2e+06"
37 0.9385338 "mins" "params_EndSize2Carring_space_2e+06"
38 1.039709 "mins" "params_EndSize2Carring_space_2e+06"
39 0.949633 "mins" "params_EndSize2Carring_space_2e+06"
40 1.005971 "mins" "params_EndSize2Carring_space_2e+06"
41 1.046552 "mins" "params_EndSize2Carring_space_2e+06"
42 0.9928516 "mins" "params_EndSize2Carring_space_2e+06"
